season,player_id,abv,per,ts_percent,obpm,dbpm,usg_percent,gs,g,ast_per_game,tov_per_game,mp_per_game,w,l,playoffs,a2t_perc,team_win_perc,role,experience
2025,lewisma05,BRK,10.6,0.53,-2.9,-1.0,17.4,1.0,21,0.8,0.6,14.2,26,56,False,1.33,0.32,B,1
2025,lillada01,MIL,21.3,0.62,4.7,-0.6,27.8,58.0,58,7.1,2.8,36.1,48,34,True,2.54,0.59,S,12
2025,looneke01,GSW,17.0,0.54,-1.0,1.3,13.3,6.0,76,1.6,0.5,15.0,48,34,True,3.2,0.59,R,9
2025,lopezbr01,MIL,14.8,0.62,0.4,0.4,15.8,80.0,80,1.8,1.1,31.8,48,34,True,1.64,0.59,S,16
2025,loveke01,MIA,16.2,0.49,-0.3,0.7,24.6,9.0,23,1.0,0.6,10.9,37,45,True,1.67,0.45,B,16
2025,lowryky01,PHI,9.8,0.52,-2.8,1.5,10.1,12.0,35,2.7,0.6,18.8,24,58,False,4.5,0.29,R,18
2025,lylestr01,SAC,12.3,0.55,-0.4,-0.3,14.3,5.0,69,1.2,0.6,19.6,40,42,True,2.0,0.49,R,9
2025,mannte01,LAC,10.5,0.53,-2.5,1.2,14.0,12.0,37,1.6,0.7,19.8,50,32,True,2.29,0.61,R,5
2025,mannte01,ATL,13.7,0.63,-0.1,-1.2,15.4,1.0,30,2.1,0.7,22.7,40,42,True,3.0,0.49,R,5
2025,markkla01,UTA,15.6,0.57,1.8,-2.1,24.0,47.0,47,1.5,1.4,31.4,17,65,False,1.07,0.21,S,7
2025,marshna01,DAL,15.1,0.58,-0.3,-0.5,20.0,31.0,69,3.0,1.6,27.8,39,43,True,1.88,0.48,R,4
2025,martica02,PHI,10.1,0.53,-2.3,-0.2,14.2,24.0,31,2.2,1.4,30.4,24,58,False,1.57,0.29,S,5
2025,martico01,CHO,11.7,0.53,-2.3,1.1,14.6,8.0,39,2.3,1.1,24.8,19,63,False,2.09,0.23,R,5
2025,martike04,PHI,12.3,0.69,-2.1,0.3,11.2,7.0,24,0.8,0.5,20.0,24,58,False,1.6,0.29,B,4
2025,martike04,UTA,7.9,0.55,-4.6,-1.1,11.8,9.0,19,1.5,0.6,22.7,17,65,False,2.5,0.21,B,4
2025,martity01,BRK,10.9,0.53,-1.4,-1.2,18.8,11.0,60,2.0,1.2,21.9,26,56,False,1.67,0.32,R,2
2025,mathega01,ATL,11.2,0.61,-1.1,-0.5,15.9,2.0,47,1.3,0.7,17.7,40,42,True,1.86,0.49,R,5
2025,mathube01,IND,13.6,0.58,-1.3,-1.5,22.8,49.0,72,1.9,1.9,29.8,50,32,True,1.0,0.61,S,2
2025,matkoka01,NOP,15.6,0.64,-1.9,-0.2,15.9,7.0,42,1.1,1.0,18.8,21,61,False,1.1,0.26,R,0
2025,maxeyty01,PHI,19.5,0.56,3.2,-1.1,29.8,52.0,52,6.1,2.4,37.7,24,58,False,2.54,0.29,S,4
2025,mcbrimi01,NYK,12.6,0.53,-0.4,0.4,16.8,10.0,64,2.9,0.6,24.9,51,31,True,4.83,0.62,R,3
2025,mccaija01,PHI,15.2,0.59,1.8,-1.6,24.7,8.0,23,2.6,1.6,25.7,24,58,False,1.62,0.29,B,0
2025,mccolcj01,NOP,15.8,0.55,1.2,-2.6,27.2,56.0,56,4.1,1.9,32.7,21,61,False,2.16,0.26,S,11
2025,mccontj01,IND,18.4,0.55,0.6,0.6,23.4,1.0,79,4.4,1.4,17.9,50,32,True,3.14,0.61,R,9
2025,mcdanja02,MIN,13.3,0.56,-1.4,1.4,16.3,82.0,82,2.0,1.2,31.9,49,33,True,1.67,0.6,S,4
2025,merrisa01,CLE,11.1,0.58,-0.4,0.7,14.3,4.0,71,1.5,0.5,19.7,64,18,True,3.0,0.78,R,4
2025,micicva01,CHO,6.8,0.46,-4.4,-2.4,20.3,16.0,36,3.5,2.1,21.2,19,63,False,1.67,0.23,R,1
2025,middlkh01,MIL,17.8,0.63,1.7,0.6,22.0,7.0,23,4.4,1.6,23.2,48,34,True,2.75,0.59,B,12
2025,millebr02,CHO,14.0,0.54,0.8,-0.8,27.7,27.0,27,3.6,2.8,34.2,19,63,False,1.29,0.23,S,1
2025,millspa02,UTA,6.2,0.47,-4.5,0.0,15.1,0.0,17,1.2,0.9,15.3,17,65,False,1.33,0.21,B,15
2025,miltosh01,BRK,12.8,0.58,-0.8,-0.2,17.0,1.0,27,2.4,0.7,18.2,26,56,False,3.43,0.32,B,6
2025,missiyv01,NOP,15.4,0.57,-1.6,-1.4,14.3,67.0,73,1.4,1.1,26.8,21,61,False,1.27,0.26,S,0
2025,mitchaj01,OKC,12.0,0.59,-2.5,0.9,16.2,1.0,36,1.8,0.8,16.6,68,14,True,2.25,0.83,R,0
2025,mitchda01,TOR,7.9,0.54,-4.0,-0.3,13.1,22.0,44,4.6,1.8,24.5,30,52,False,2.56,0.37,S,3
2025,mitchda01,MIA,12.9,0.61,-1.5,0.8,14.2,15.0,30,5.3,1.7,31.6,37,45,True,3.12,0.45,S,3
2025,mitchdo01,CLE,20.9,0.57,3.8,-0.2,30.9,71.0,71,5.0,2.1,31.4,64,18,True,2.38,0.78,S,7
2025,mobleev01,CLE,22.3,0.63,3.1,1.5,23.2,71.0,71,3.2,2.0,30.5,64,18,True,1.6,0.78,S,3
2025,mogbojo01,TOR,11.9,0.5,-2.9,1.0,15.0,18.0,63,2.3,1.1,20.4,30,52,False,2.09,0.37,R,0
2025,monkma01,SAC,15.0,0.55,0.3,-1.1,24.6,45.0,65,5.6,2.4,31.6,40,42,True,2.33,0.49,S,7
2025,moodymo01,GSW,12.4,0.58,-0.9,0.0,17.4,34.0,74,1.3,0.7,22.3,48,34,True,1.86,0.59,R,3
2025,moorewe01,DET,12.4,0.56,-1.7,1.7,12.6,1.0,20,1.2,0.5,11.0,44,38,True,2.4,0.54,B,2
2025,moorewe01,CHO,10.0,0.55,-3.2,-1.5,14.8,0.0,16,1.2,1.1,17.5,19,63,False,1.09,0.23,B,2
2025,moranja01,MEM,19.3,0.56,3.1,-0.7,32.2,50.0,50,7.3,3.7,30.4,48,34,True,1.97,0.59,S,5
2025,murphtr02,NOP,17.3,0.6,2.1,-1.4,23.7,51.0,53,3.5,1.9,35.0,21,61,False,1.84,0.26,S,3
2025,murrade01,NOP,15.4,0.49,-1.3,-0.3,27.3,31.0,31,7.4,3.4,32.6,21,61,False,2.18,0.26,S,8
2025,murraja01,DEN,17.8,0.58,1.8,-1.0,24.0,67.0,67,6.0,2.1,36.1,50,32,True,2.86,0.61,S,8
2025,murrake02,SAC,12.0,0.55,-0.8,-0.8,15.0,76.0,76,1.4,0.8,34.3,40,42,True,1.75,0.49,S,2
2025,murrakr01,POR,9.1,0.47,-3.1,0.1,13.9,6.0,69,1.0,0.6,15.1,36,46,False,1.67,0.44,R,1
2025,mykhasv01,UTA,9.8,0.53,-1.4,-2.1,20.3,13.0,38,2.0,1.4,20.0,17,65,False,1.43,0.21,R,6
2025,nancela02,ATL,16.0,0.63,1.1,0.7,15.7,3.0,24,1.6,0.7,19.3,40,42,True,2.29,0.49,B,9
2025,nembhan01,IND,11.7,0.55,-2.6,0.3,16.3,65.0,65,5.0,1.7,28.9,50,32,True,2.94,0.61,S,2
2025,nesmiaa01,IND,14.6,0.65,0.0,-0.5,17.4,37.0,45,1.2,0.8,25.0,50,32,True,1.5,0.61,S,4
2025,niangge01,CLE,11.1,0.62,-1.3,-0.5,16.5,1.0,51,1.3,0.9,20.6,64,18,True,1.44,0.78,R,8
2025,niangge01,ATL,11.4,0.6,-0.8,-2.3,20.3,2.0,28,1.6,1.2,23.0,40,42,True,1.33,0.49,B,8
2025,nurkiju01,PHO,12.6,0.56,-3.9,0.5,18.7,23.0,25,1.9,2.3,23.7,36,46,False,0.83,0.44,B,10
2025,nurkiju01,CHO,18.4,0.55,-0.1,1.4,23.0,9.0,26,2.6,1.5,18.1,19,63,False,1.73,0.23,B,10
2025,okogijo01,PHO,15.8,0.59,0.1,0.3,18.1,1.0,25,0.6,0.6,14.0,36,46,False,1.0,0.44,B,6
2025,okogijo01,CHO,16.8,0.55,-0.3,3.3,21.2,6.0,15,1.3,1.0,18.3,19,63,False,1.3,0.23,B,6
2025,okongon01,ATL,19.0,0.63,1.2,0.2,17.3,40.0,74,2.3,1.2,27.9,40,42,True,1.92,0.49,S,4
2025,okorois01,CLE,10.7,0.59,-1.1,0.6,12.5,22.0,55,1.2,0.4,19.1,64,18,True,3.0,0.78,R,4
2025,olynyke01,TOR,14.9,0.62,-0.7,0.9,18.8,2.0,24,2.3,1.5,16.0,30,52,False,1.53,0.37,B,11
2025,olynyke01,NOP,14.8,0.6,-1.4,0.0,18.2,20.0,20,3.6,2.1,25.4,21,61,False,1.71,0.26,S,11
2025,onealro01,PHO,12.6,0.58,0.2,-0.1,15.5,22.0,75,2.2,0.9,24.5,36,46,False,2.44,0.44,R,7
2025,oubreke01,PHI,13.5,0.55,-1.7,-0.6,18.9,57.0,60,1.8,1.3,34.6,24,58,False,1.38,0.29,S,9
2025,paulch01,SAS,14.7,0.58,0.3,0.5,14.0,82.0,82,7.4,1.6,28.0,34,48,False,4.62,0.41,S,19
2025,payneca01,NYK,13.8,0.53,-0.1,-0.2,20.8,5.0,72,2.8,0.7,15.1,51,31,True,4.0,0.62,R,9
2025,paytoel01,NOP,10.6,0.38,-3.6,-1.9,17.0,7.0,18,8.1,2.9,21.6,21,61,False,2.79,0.26,B,10
2025,paytoga02,GSW,16.2,0.64,-0.5,2.0,16.1,11.0,62,1.3,0.6,15.0,48,34,True,2.17,0.59,R,8
2025,pippesc02,MEM,15.8,0.58,0.0,1.8,19.3,21.0,79,4.4,1.7,21.3,48,34,True,2.59,0.59,R,2
2025,plumlma01,PHO,14.8,0.64,-1.5,1.0,10.8,21.0,74,1.8,0.8,17.6,36,46,False,2.25,0.44,R,11
2025,podzibr01,GSW,14.4,0.56,-0.1,0.8,18.3,33.0,64,3.4,1.2,26.8,48,34,True,2.83,0.59,S,1
2025,poeltja01,TOR,20.0,0.64,0.7,1.3,18.7,56.0,57,2.8,1.9,29.6,30,52,False,1.47,0.37,S,8
2025,poolejo01,WAS,16.6,0.59,2.0,-1.6,29.0,68.0,68,4.5,3.0,29.4,18,64,False,1.5,0.22,S,5
2025,porteke02,LAC,12.1,0.48,-3.2,0.7,25.9,2.0,45,3.2,1.9,19.6,50,32,True,1.68,0.61,R,5
2025,porteke02,MIL,20.2,0.62,0.9,1.2,24.8,2.0,30,3.7,1.7,19.9,48,34,True,2.18,0.59,R,5
2025,portemi01,DEN,16.2,0.62,1.6,-1.7,20.2,77.0,77,2.1,1.4,33.7,50,32,True,1.5,0.61,S,5
2025,portibo01,MIL,17.7,0.54,0.6,-0.4,24.1,7.0,49,2.1,1.2,25.4,48,34,True,1.75,0.59,R,9
2025,porzikr01,BOS,22.3,0.62,3.5,1.2,25.9,42.0,42,2.1,1.3,28.8,61,21,True,1.62,0.74,S,9
2025,postqu01,GSW,14.2,0.6,0.1,0.0,19.6,14.0,42,1.3,0.8,16.3,48,34,True,1.62,0.59,R,0
2025,pottemi01,UTA,8.5,0.56,-2.9,-0.6,10.3,10.0,38,0.8,0.8,18.6,17,65,False,1.0,0.21,R,3
2025,powelno01,LAC,17.5,0.62,1.7,-0.2,26.1,60.0,60,2.1,1.8,32.6,50,32,True,1.17,0.61,S,9
2025,princta02,MIL,9.8,0.61,-2.0,0.3,12.5,73.0,80,1.9,1.0,27.1,48,34,True,1.9,0.59,S,8
2025,pritcpa01,BOS,17.6,0.63,3.4,0.2,19.0,3.0,80,3.5,1.0,28.4,61,21,True,3.5,0.74,R,4
2025,quickim01,TOR,17.5,0.57,3.2,-1.0,25.1,33.0,33,5.8,1.8,27.8,30,52,False,3.22,0.37,S,4
2025,randlju01,MIN,17.5,0.59,1.5,-0.2,25.0,69.0,69,4.7,2.8,32.3,49,33,True,1.68,0.6,S,10
2025,reaveau01,LAL,18.1,0.62,2.4,-0.5,23.7,73.0,73,5.8,2.4,34.9,50,32,True,2.42,0.61,S,3
2025,reddica01,LAL,7.4,0.5,-4.4,1.6,8.8,8.0,33,0.7,0.4,17.8,50,32,True,1.75,0.61,R,5
2025,reevean01,NOP,11.7,0.58,-1.2,-2.0,18.8,6.0,44,0.9,0.7,15.0,21,61,False,1.29,0.26,R,0
2025,reidna01,MIN,15.8,0.58,0.8,0.8,21.5,17.0,80,2.3,1.4,27.5,49,33,True,1.64,0.6,R,5
2025,richani01,CHO,17.2,0.61,-2.3,0.2,17.9,9.0,21,1.3,1.6,21.0,19,63,False,0.81,0.23,B,4
2025,risacza01,ATL,12.2,0.56,-1.7,-1.8,20.9,73.0,75,1.2,1.2,24.6,40,42,True,1.0,0.49,S,0
2025,robinje02,NOP,12.9,0.56,-0.9,-1.6,14.4,9.0,66,1.3,0.8,18.8,21,61,False,1.62,0.26,R,3
2025,robinmi01,NYK,20.4,0.68,1.5,1.8,11.1,3.0,17,0.8,0.6,17.1,51,31,True,1.33,0.62,B,6
2025,robinor01,TOR,12.9,0.52,-2.9,-0.5,18.6,8.0,35,1.9,1.3,20.4,30,52,False,1.46,0.37,R,2
2025,roddyda01,ATL,11.8,0.59,-1.6,0.5,14.6,3.0,27,1.1,0.7,12.8,40,42,True,1.57,0.49,B,2
2025,roziete01,MIA,10.5,0.5,-2.6,-1.0,20.4,23.0,64,2.6,1.2,25.9,37,45,True,2.17,0.45,R,9
2025,russeda01,LAL,13.0,0.54,-0.7,-1.0,22.1,10.0,29,4.7,1.7,26.3,50,32,True,2.76,0.61,B,9
2025,russeda01,BRK,15.1,0.51,0.8,0.2,25.9,26.0,29,5.6,2.0,24.7,26,56,False,2.8,0.32,S,9
2025,sabondo01,SAC,22.9,0.66,4.2,1.1,21.6,70.0,70,6.0,2.9,34.7,40,42,True,2.07,0.49,S,8
2025,salauti01,CHO,7.7,0.46,-4.3,-0.8,15.2,10.0,60,1.2,1.0,20.7,19,63,False,1.2,0.23,R,0
2025,saricda01,DEN,7.7,0.45,-4.4,-0.4,15.6,4.0,16,1.4,0.9,13.1,50,32,True,1.56,0.61,B,8
2025,sarral01,WAS,12.9,0.48,-2.2,-1.0,23.5,67.0,67,2.4,1.7,27.1,18,64,False,1.41,0.22,S,0
2025,schrode01,BRK,16.0,0.59,1.1,-1.1,23.8,23.0,23,6.6,2.6,33.6,26,56,False,2.54,0.32,S,11
2025,schrode01,GSW,8.4,0.47,-4.6,-0.6,21.2,18.0,24,4.4,2.0,26.2,48,34,True,2.2,0.59,S,11
2025,schrode01,DET,12.9,0.52,-0.9,-1.2,19.6,8.0,28,5.3,1.3,25.2,44,38,True,4.08,0.54,B,11
2025,sengual01,HOU,21.4,0.55,2.6,1.8,26.2,76.0,76,4.9,2.6,31.5,52,30,True,1.88,0.63,S,3
2025,sensabr01,UTA,13.4,0.61,0.4,-1.6,21.5,15.0,71,1.5,1.5,20.2,17,65,False,1.0,0.21,R,1
2025,sextoco01,UTA,16.6,0.59,1.7,-2.3,27.0,61.0,63,4.2,2.5,27.9,17,65,False,1.68,0.21,S,6
2025,shamela01,NYK,9.7,0.6,-1.9,-0.6,14.8,0.0,50,0.5,0.4,15.2,51,31,True,1.25,0.62,R,6
2025,sharpda01,BRK,19.7,0.57,0.0,0.9,19.9,2.0,50,1.8,1.3,18.1,26,56,False,1.38,0.32,R,3
2025,sharpsh01,POR,14.5,0.55,0.0,-1.3,25.1,52.0,72,2.8,2.1,31.3,36,46,False,1.33,0.44,S,2
2025,sheadja01,TOR,9.9,0.5,-3.2,-0.9,18.6,11.0,75,4.2,1.6,19.6,30,52,False,2.62,0.37,R,0
2025,sheppbe01,IND,9.2,0.56,-2.2,0.2,11.3,9.0,63,1.3,0.3,19.5,50,32,True,4.33,0.61,R,1
2025,siakapa01,IND,19.2,0.6,2.2,-0.5,24.2,78.0,78,3.4,1.4,32.7,50,32,True,2.43,0.61,S,8
2025,simmobe01,BRK,12.6,0.56,-2.4,1.4,14.3,24.0,33,6.9,2.7,25.0,26,56,False,2.56,0.32,S,7
2025,simmobe01,LAC,11.9,0.46,-1.9,2.7,10.4,0.0,18,3.1,0.8,16.4,50,32,True,3.88,0.61,B,7
2025,simonan01,POR,14.9,0.56,1.5,-1.5,24.6,70.0,70,4.8,2.0,32.7,36,46,False,2.4,0.44,S,6
2025,simpskj01,CHO,8.3,0.44,-4.5,-0.9,19.1,15.0,36,3.1,1.6,23.4,19,63,False,1.94,0.23,R,0
2025,smartma01,MEM,11.3,0.5,-1.7,0.5,20.0,6.0,19,3.7,1.8,21.1,48,34,True,2.06,0.59,B,10
2025,smartma01,WAS,14.0,0.56,-1.5,-0.5,21.5,1.0,15,2.5,1.3,18.7,18,64,False,1.92,0.22,B,10
2025,smithja04,CHI,18.7,0.59,1.5,-0.6,21.0,2.0,64,1.0,0.6,15.0,39,43,True,1.67,0.48,R,4
2025,smithja05,HOU,12.6,0.56,-0.8,0.1,16.4,39.0,57,1.1,1.1,30.1,52,30,True,1.0,0.63,S,2
2025,smithni01,CHO,8.3,0.5,-3.2,-2.6,20.8,27.0,60,2.4,1.4,22.8,19,63,False,1.71,0.23,R,1
2025,sochaje01,SAS,15.9,0.59,-0.8,-0.4,19.0,23.0,54,2.4,1.6,25.3,34,48,False,1.5,0.41,R,2
2025,spencca01,MEM,14.2,0.59,0.3,0.2,15.4,1.0,25,1.4,0.2,10.1,48,34,True,7.0,0.59,B,0
2025,sprinja01,UTA,9.8,0.5,-4.3,0.0,14.1,2.0,17,1.4,0.7,13.2,17,65,False,2.0,0.21,B,3
2025,stewais01,DET,14.6,0.62,-1.6,2.1,12.4,4.0,72,1.7,0.9,19.9,44,38,True,1.89,0.54,R,4
2025,strawju01,DEN,9.5,0.56,-3.1,-1.4,17.8,4.0,65,1.3,0.9,21.3,50,32,True,1.44,0.61,R,1
2025,strusma01,CLE,12.6,0.61,1.1,0.2,14.7,37.0,50,3.2,1.1,25.5,64,18,True,2.91,0.78,S,5
2025,suggsja01,ORL,14.4,0.54,-0.8,1.3,27.5,35.0,35,3.7,2.9,28.6,41,41,True,1.28,0.5,S,3
2025,tatumja01,BOS,21.7,0.58,4.4,0.8,31.2,72.0,72,6.0,2.9,36.4,61,21,True,2.07,0.74,S,7
2025,theisda01,NOP,12.1,0.56,-3.3,0.0,11.6,9.0,38,1.6,0.7,16.3,21,61,False,2.29,0.26,R,7
2025,thomaca02,BRK,18.0,0.57,2.8,-2.6,32.6,23.0,25,3.8,2.5,31.2,26,56,False,1.52,0.32,S,3
2025,thompam01,HOU,18.7,0.6,1.4,2.6,17.5,42.0,69,3.8,2.0,32.2,52,30,True,1.9,0.63,S,1
2025,thompkl01,DAL,12.9,0.55,0.7,-1.6,21.8,72.0,72,2.0,1.2,27.3,39,43,True,1.67,0.48,S,13
2025,thybuma01,POR,17.0,0.59,0.0,5.1,14.4,5.0,15,1.9,0.9,20.8,36,46,False,2.11,0.44,B,5
2025,toppiob01,IND,17.4,0.64,1.8,-0.1,20.1,4.0,79,1.6,0.9,19.6,50,32,True,1.78,0.61,R,4
2025,townska01,NYK,23.4,0.63,3.5,0.1,27.4,72.0,72,3.1,2.7,35.0,51,31,True,1.15,0.62,S,9
2025,trentga02,MIL,11.7,0.59,-1.2,-0.4,17.1,9.0,74,1.2,0.6,25.6,48,34,True,2.0,0.59,R,6
2025,turnemy01,IND,16.1,0.61,0.0,0.4,20.7,72.0,72,1.5,1.7,30.2,50,32,True,0.88,0.61,S,9
2025,valanjo01,WAS,20.6,0.6,0.8,-0.5,23.8,12.0,49,2.2,1.8,20.1,18,64,False,1.22,0.22,R,12
2025,valanjo01,SAC,21.1,0.6,0.6,0.5,20.9,9.0,32,1.8,1.0,16.9,40,42,True,1.8,0.49,R,12
2025,vandeja01,LAL,13.2,0.54,-2.3,1.3,12.5,2.0,36,1.1,0.8,16.1,50,32,True,1.38,0.61,R,6
2025,vanvlfr01,HOU,12.8,0.52,-0.4,1.3,17.7,60.0,60,5.6,1.5,35.2,52,30,True,3.73,0.63,S,8
2025,vassede01,SAS,14.2,0.55,-0.3,-0.8,22.1,53.0,64,2.9,1.4,31.0,34,48,False,2.07,0.41,S,4
2025,vincega01,LAL,7.4,0.54,-3.8,-0.1,13.5,11.0,72,1.4,0.6,21.2,50,32,True,2.33,0.61,R,5
2025,vucevni01,CHI,20.3,0.61,2.5,0.1,22.4,72.0,73,3.5,1.6,31.2,39,43,True,2.19,0.48,S,13
2025,wagnefr01,ORL,20.1,0.56,2.6,0.5,31.0,60.0,60,4.7,2.3,33.7,41,41,True,2.04,0.5,S,3
2025,wagnemo01,ORL,22.3,0.65,2.6,1.4,26.8,1.0,30,1.4,1.6,18.8,41,41,True,0.87,0.5,R,6
2025,walkeja02,IND,11.9,0.59,-1.8,0.8,17.1,5.0,75,1.5,1.0,15.8,50,32,True,1.5,0.61,R,1
2025,walkelo01,PHI,13.1,0.55,0.0,-2.4,22.8,7.0,20,2.5,1.3,23.9,24,58,False,1.92,0.29,B,6
2025,wallaca01,OKC,12.3,0.56,-1.5,2.6,12.8,43.0,68,2.5,0.9,27.6,68,14,True,2.78,0.83,S,1
2025,wallake01,ATL,10.1,0.5,-3.3,1.0,16.4,5.0,31,2.6,1.1,16.2,40,42,True,2.36,0.49,R,0
2025,walteja01,TOR,10.8,0.52,-2.3,-0.6,18.2,18.0,52,1.6,1.0,21.2,30,52,False,1.6,0.37,R,0
2025,washipj01,DAL,14.0,0.56,-1.1,0.2,20.4,56.0,57,2.3,2.1,32.2,39,43,True,1.1,0.48,S,5
2025,waterli01,GSW,8.4,0.5,-3.5,0.4,14.6,9.0,38,1.1,0.4,17.2,48,34,True,2.75,0.59,R,3
2025,watfotr01,BRK,13.0,0.56,-2.3,-0.8,23.3,6.0,44,2.6,1.9,20.8,26,56,False,1.37,0.32,R,3
2025,watsope01,DEN,11.4,0.56,-2.1,0.3,13.9,18.0,68,1.4,0.8,24.4,50,32,True,1.75,0.61,R,2
2025,wellsja01,MEM,10.5,0.56,-1.2,-1.0,15.9,74.0,79,1.7,0.9,25.9,48,34,True,1.89,0.59,S,0
2025,wembavi01,SAS,24.2,0.59,3.6,2.9,30.4,46.0,46,3.7,3.2,33.2,34,48,False,1.16,0.41,S,1
2025,westbru01,DEN,14.3,0.53,-0.9,-0.2,23.8,36.0,75,6.1,3.2,27.9,50,32,True,1.91,0.61,R,16
2025,whiteco01,CHI,15.5,0.6,0.5,-1.4,24.4,73.0,74,4.5,2.4,33.1,39,43,True,1.88,0.48,S,5
2025,whiteda01,BRK,9.4,0.58,-1.5,-2.2,20.1,0.0,20,0.6,0.8,12.3,26,56,False,0.75,0.32,B,1
2025,whitede01,BOS,16.6,0.61,2.7,0.8,19.8,76.0,76,4.8,1.7,33.9,61,21,True,2.82,0.74,S,7
2025,whitmca01,HOU,15.5,0.55,0.7,-0.4,23.9,3.0,51,1.0,0.9,16.2,52,30,True,1.11,0.63,R,1
2025,wiggiaa01,OKC,16.1,0.6,1.3,-0.2,20.3,26.0,76,1.8,0.9,22.9,68,14,True,2.0,0.83,R,3
2025,wiggian01,GSW,16.4,0.57,1.4,-0.4,23.5,43.0,43,2.4,1.3,30.1,48,34,True,1.85,0.59,S,10
2025,wiggian01,MIA,16.4,0.57,0.8,-0.1,26.7,17.0,17,3.3,2.5,32.1,37,45,True,1.32,0.45,S,10
2025,willico04,UTA,3.7,0.42,-6.1,-1.2,12.5,21.0,50,1.2,0.9,21.2,17,65,False,1.33,0.21,R,0
2025,willigr01,CHO,11.5,0.6,-2.3,0.7,14.8,7.0,16,2.3,1.8,29.9,19,63,False,1.28,0.23,B,5
2025,willija06,OKC,20.3,0.57,2.7,1.4,27.5,69.0,69,5.1,2.2,32.4,68,14,True,2.32,0.83,S,2
2025,willija07,OKC,16.4,0.59,1.5,2.7,14.6,9.0,47,2.6,0.7,16.7,68,14,True,3.71,0.83,R,2
2025,willike04,OKC,13.7,0.59,-0.4,0.9,15.4,7.0,69,1.4,0.6,16.4,68,14,True,2.33,0.83,R,6
2025,willima07,CHO,23.9,0.65,2.5,0.9,21.4,41.0,44,2.5,1.6,26.6,19,63,False,1.56,0.23,S,2
2025,willipa01,CHI,9.0,0.51,-3.0,-0.7,16.9,36.0,63,2.0,1.4,25.0,39,43,True,1.43,0.48,S,4
2025,williro04,POR,18.9,0.68,-0.1,3.2,12.2,3.0,20,1.1,0.9,17.6,36,46,False,1.22,0.44,B,6
2025,willivi01,MEM,9.2,0.5,-2.5,-0.3,17.0,5.0,27,2.0,1.2,18.5,48,34,True,1.67,0.59,B,2
2025,willizi01,NOP,27.3,0.6,5.9,1.0,34.7,30.0,30,5.3,3.0,28.6,21,61,False,1.77,0.26,S,5
2025,willizi02,BRK,11.9,0.55,-2.2,-0.1,18.2,45.0,63,1.3,1.1,24.5,26,56,False,1.18,0.32,S,3
2025,wilsoja03,BRK,9.5,0.54,-2.6,-1.3,16.6,22.0,79,1.8,1.0,25.7,26,56,False,1.8,0.32,R,1
2025,wongis01,CHO,10.9,0.5,-2.9,-1.0,22.1,0.0,20,1.4,0.9,13.3,19,63,False,1.56,0.23,B,1
2025,wrighde01,MIL,7.4,0.36,-4.1,1.6,11.2,2.0,26,1.8,0.5,15.6,48,34,True,3.6,0.59,B,9
2025,yabusgu01,PHI,14.7,0.62,0.1,-1.1,16.3,43.0,70,2.1,1.2,27.1,24,58,False,1.75,0.29,S,7
2025,youngtr01,ATL,18.3,0.57,3.3,-2.7,29.6,76.0,76,11.6,4.7,36.0,40,42,True,2.47,0.49,S,6
2025,zubaciv01,LAC,22.3,0.64,2.3,0.8,19.5,80.0,80,2.7,1.6,32.8,50,32,True,1.69,0.61,S,8
2024,achiupr01,TOR,15.0,0.51,-1.4,-0.2,21.2,0.0,25,1.8,1.2,17.5,25,57,False,1.5,0.3,B,3
2024,achiupr01,NYK,14.5,0.56,-1.9,0.5,14.0,18.0,49,1.1,1.1,24.2,50,32,True,1.0,0.61,R,3
2024,adebaba01,MIA,19.8,0.58,0.8,1.7,24.9,71.0,71,3.9,2.3,34.0,46,36,True,1.7,0.56,S,6
2024,agbajoc01,UTA,8.1,0.53,-2.5,-0.5,12.2,10.0,51,0.9,0.7,19.7,31,51,False,1.29,0.38,R,1
2024,agbajoc01,TOR,7.1,0.45,-5.0,-1.5,15.4,18.0,27,1.3,1.1,23.6,25,57,False,1.18,0.3,B,1
2024,aldamsa01,MEM,13.1,0.54,-0.7,0.4,17.9,35.0,61,2.3,1.1,26.5,27,55,False,2.09,0.33,S,2
2024,alexani01,MIN,10.9,0.58,-1.1,1.3,14.8,20.0,82,2.5,0.9,23.4,56,26,True,2.78,0.68,R,4
2024,allengr01,PHO,13.8,0.68,1.1,0.1,14.5,74.0,75,3.0,1.3,33.5,49,33,True,2.31,0.6,S,5
2024,allenja01,CLE,21.8,0.66,2.1,0.9,19.4,77.0,77,2.7,1.6,31.7,48,34,True,1.69,0.59,S,6
2024,alvarjo01,NOP,12.5,0.54,-1.5,1.5,17.3,0.0,56,2.1,0.7,18.4,49,33,True,3.0,0.6,R,2
2024,anderky01,MIN,12.7,0.51,-1.6,2.7,14.5,10.0,79,4.2,1.2,22.6,56,26,True,3.5,0.68,R,9
2024,antetgi01,MIL,29.9,0.65,6.7,2.4,33.0,73.0,73,6.5,3.4,35.2,49,33,True,1.91,0.6,S,10
2024,anthoco01,ORL,14.6,0.55,-0.6,0.7,23.7,0.0,81,2.9,1.6,22.4,47,35,True,1.81,0.57,R,3
2024,anunoog01,TOR,12.6,0.6,-0.8,-0.7,18.2,27.0,27,2.7,1.6,33.3,25,57,False,1.69,0.3,S,6
